ProductId,Shape1,Size1,SL1,Shape2,Size2,SL2,Shape3,Size3,SL3,Shape4,Size4,SL4,Shape5,Size5,SL5,Shape6,Size6,SL6,Shape7,Size7,SL7,Shape8,Size8,SL8,Shape9,Size9,SL9,Shape10,Size10,SL10,new_ver
1086,Round,1.3*1.3,28,Round,1.4*1.4,8,Round,1.2*1.2,4,Round,1.6*1.6,8,Round,1.5*1.5,8,Round,0.8*0.8,4,Round,2.0*2.0,4,Round,1.0*1.0,12,,,,,,, -   
1087,Round,1.2*1.2,93,Round,1.3*1.3,6,Round,1.1*1.1,20,Round,1.0*1.0,30,Round,1.5*1.5,4,Round,1.6*1.6,2,Round,0.8*0.8,80,Round,0.9*0.9,16,Princess,1.2*1.2,2,Princess,2.0*2.0,2, -   
1088,Round,1.8*1.8,8,Round,1.3*1.3,70,Round,1.1*1.1,16,Round,0.9*0.9,8,Round,1.2*1.2,8,Round,0.8*0.8,24,,,,,,,,,,,,, -   
1089,Round,0.9*0.9,12,Round,1.0*1.0,8,Round,1.1*1.1,28,Round,1.5*1.5,8,Round,1.3*1.3,8,,,,,,,,,,,,,,,, -   
1090,Round,1.5*1.5,2,Round,1.0*1.0,8,Round,0.9*0.9,4,Round,1.0*1.0,62,Round,1.3*1.3,38,,,,,,,,,,,,,,,, -   
1091,Round,1.6*1.6,2,Round,1.0*1.0,4,Round,1.1*1.1,4,Round,0.9*0.9,6,Round,1.5*1.5,16,,,,,,,,,,,,,,,, -   
1092,Round,2.2*2.2,10,Round,1.5*1.5,94,,,,,,,,,,,,,,,,,,,,,,,,, -   
1093,Round,1.3*1.3,2,Round,1.5*1.5,16,,,,,,,,,,,,,,,,,,,,,,,,, -   
1094,Round,1.0*1.0,12,Round,0.9*0.9,60,Round,1.3*1.3,2,Round,1.4*1.4,6,Round,1.2*1.2,2,Round,1.0*1.0,2,Round,0.8*0.8,22,,,,,,,,,, -   
1095,Round,1.3*1.3,2,Round,1.4*1.4,6,Round,1.2*1.2,2,Round,1.0*1.0,2,Round,0.9*0.9,60,Round,0.8*0.8,22,Round,1.1*1.1,13,,,,,,,,,, -   
1096,Round,0.9*0.9,16,Round,1.7*1.7,14,Round,1.2*1.2,48,Round,2.8*2.8,4,Round,2.0*2.0,4,Round,1.3*1.3,2,Round,3.2*3.2,2,,,,,,,,,, -   
1097,Round,1.3*1.3,20,Round,1.0*1.0,96,Round,1.2*1.2,4,Round,0.8*0.8,4,Princess,2.0*2.0,2,Pear,3.0*2.5,2,,,,,,,,,,,,, -   
1098,Round,1.2*1.2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1099,Round,1.5*1.5,18,Round,1.2*1.2,62,,,,,,,,,,,,,,,,,,,,,,,,, -   
1100,Round,1.2*1.2,64,Round,1.5*1.5,20,,,,,,,,,,,,,,,,,,,,,,,,, -   
1101,Round,1.0*1.0,120,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1102,Round,1.5*1.5,16,Round,1.0*1.0,30,Round,2.0*2.0,10,,,,,,,,,,,,,,,,,,,,,, -   
1103,Round,1.5*1.5,18,Round,1.8*1.8,10,Round,1.2*1.2,28,Round,1.0*1.0,16,Round,1.1*1.1,8,Round,1.3*1.3,4,Round,1.4*1.4,4,Round,1.7*1.7,2,Round,2.2*2.2,2,Round,2.5*2.5,2, -   
1104,Round,1.1*1.1,28,Round,1.0*1.0,20,Round,0.9*0.9,34,Round,0.8*0.8,20,,,,,,,,,,,,,,,,,,, -   
1105,Round,1.5*1.5,26,Round,1.7*1.7,20,,,,,,,,,,,,,,,,,,,,,,,,, -   
1106,Round,1.5*1.5,20,Round,1.1*1.1,4,,,,,,,,,,,,,,,,,,,,,,,,, -   
1107,Round,1.5*1.5,22,Round,1.4*1.4,16,,,,,,,,,,,,,,,,,,,,,,,,, -   
1108,Round,1.5*1.5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1109,Round,1.5*1.5,15,Round,1.2*1.2,66,Round,1.1*1.1,4,,,,,,,,,,,,,,,,,,,,,, -   
1110,Round,1.2*1.2,19,Round,1.1*1.1,24,Round,1.0*1.0,19,Round,1.3*1.3,8,Round,0.9*0.9,4,Round,0.8*0.8,4,,,,,,,,,,,,, -   
1111,Round,2.5*2.5,4,Marquise,3.0*1.5,12,Round,0.9*0.9,12,Round,0.9*0.9,8,Round,1.1*1.1,30,Round,1.0*1.0,16,Round,1.2*1.2,10,Round,0.8*0.8,4,Round,1.3*1.3,2,,,, -   
1112,Round,1.0*1.0,2,Round,1.6*1.6,18,Round,1.4*1.4,2,Round,1.5*1.5,4,Round,1.7*1.7,4,Round,1.3*1.3,2,Round,1.2*1.2,2,Round,1.0*1.0,2,Round,0.8*0.8,66, , , , -   
1113,Round,1.0*1.0,19,Round,1.6*1.6,6,Round,2.2*2.2,6,Round,1.3*1.3,60,Round,1.5*1.5,4,Round,1.2*1.2,4,Round,1.1*1.1,4,,,,,,,,,, -   
1114,Round,1.0*1.0,4,Round,1.1*1.1,8,Round,1.2*1.2,8,Round,1.3*1.3,24,Round,1.8*1.8,10,Round,1.5*1.5,10,,,,,,,,,,,,, -   
1115,Princess,2.7*2.7,4,Pear,3.0*2.0,8,,,,,,,,,,,,,,,,,,,,,,,,, -   
1116,Round,1.2*1.2,6,Round,1.3*1.3,10,Round,1.5*1.5,4,Round,1.6*1.6,4,Round,1.8*1.8,4,Marquise,3.0*1.5,6,,,,,,,,,,,,, -   
1117,Round,1.3*1.3,46,Pear,2.7*1.5,8,Marquise,3.0*1.5,8,Marquise,3.5*1.7,4,Round,1.1*1.1,24,Round,1.0*1.0,12,,,,,,,,,,,,, -   
1118,Round,1.3*1.3,2,Round,1.8*1.8,2,,,,,,,,,,,,,,,,,,,,,,,,, -   
1119,Round,2.5*2.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1120,Round,2.8*2.8,2,Round,1.7*1.7,12,Round,2.0*2.0,2,,,,,,,,,,,,,,,,,,,,,, -   
1121,Round,3.0*3.0,2,Round,2.5*2.5,2,Round,1.7*1.7,2,,,,,,,,,,,,,,,,,,,,,, -   
1122,Round,0.9*0.9,32,Round,0.8*0.8,44,Round,1.0*1.0,2,Baguette,6.0*3.0,2,,,,,,,,,,,,,,,,,,, -   
1123,Round,2.5*2.5,16,Round,1.3*1.3,20,Round,1.1*1.1,4,Round,1.2*1.2,20,Round,1.5*1.5,2,Round,0.9*0.9,16,Baguette,2.5*1.5,16,,,,,,,,,, -   
1124,Pear,2.0*1.5,6,Round,2.5*2.5,6,Round,1.3*1.3,12,Round,1.0*1.0,6,Round,0.8*0.8,52,Round,1.2*1.2,18,,,,,,,,,,,,, -   
1125,Round,1.7*1.7,16,Round,0.8*0.8,8,Round,1.0*1.0,30,Round,0.9*0.9,18,Round,1.3*1.3,2,Round,1.2*1.2,2,,,,,,,,,,,,, -   
1126,Round,1.0*1.0,12,Round,1.5*1.5,14,Round,1.1*1.1,4,Round,1.2*1.2,2,Round,1.4*1.4,4,Round,1.3*1.3,2,Round,1.7*1.7,8,Round,2.3*2.3,4,Round,2.5*2.5,4,,,, -   
1127,Round,2.0*2.0,10,Round,2.2*2.2,5,Round,1.2*1.2,14,Round,0.9*0.9,52,Round,0.8*0.8,14,Round,1.1*1.1,8,Round,1.3*1.3,4,Round,1.5*1.5,4,Round,1.7*1.7,2,Round,2.7*2.7,5, -   
1128,Round,1.6*1.6,8,Round,1.3*1.3,8,Round,2.2*2.2,4,Round,2.5*2.5,4,Round,0.9*0.9,56,Round,0.8*0.8,66,,,,,,,,,,,,, -   
1129,Round,0.9*0.9,30,Round,1.0*1.0,20,Round,0.8*0.8,2,Round,1.5*1.5,18,Round,2.1*2.1,8,,,,,,,,,,,,,,,, -   
1130,Baguette,2.5*1.5,18,Round,2.9*2.9,8,Round,2.0*2.0,8,Round,0.8*0.8,4,Round,1.0*1.0,68,Round,1.2*1.2,8,Round,0.9*0.9,8,Round,1.1*1.1,4,,,,,,, -   
1131,Round,2.5*2.5,7,Round,2.2*2.2,7,Round,2.0*2.0,7,Round,1.0*1.0,23,Round,1.3*1.3,46,Round,1.6*1.6,12,Round,1.2*1.2,12,Round,1.5*1.5,6,Round,1.4*1.4,6,,,, -   
1132,Round,1.2*1.2,32,Round,1.0*1.0,2,Round,0.9*0.9,4,Round,1.7*1.7,20,Round,2.5*2.5,8,,,,,,,,,,,,,,,, -   
1133,Round,2.2*2.2,4,Round,2.0*2.0,4,Round,1.1*1.1,24,Round,1.0*1.0,40,Round,1.2*1.2,12,Round,1.3*1.3,8,Round,0.8*0.8,104,Round,0.9*0.9,88,,,,,,, -   
1134,Pear,3.0*2.5,2,Round,1.0*1.0,34,Round,1.3*1.3,2,Round,1.2*1.2,68,Round,1.1*1.1,36,Round,0.8*0.8,4,Round,0.9*0.9,28,Round,1.2*1.2,3,Round,1.5*1.5,2,,,, -   
1135,Round,0.9*0.9,38,Round,1.0*1.0,8,Round,0.8*0.8,12,Round,1.3*1.3,4,,,,,,,,,,,,,,,,,,, -   
1136,Round,1.3*1.3,26,Round,1.5*1.5,32,Round,1.4*1.4,12,Round,2.3*2.3,2,Round,2.1*2.1,2,Round,1.8*1.8,4,,,,,,,,,,,,, -   
1137,Round,1.2*1.2,50,Round,1.3*1.3,18,,,,,,,,,,,,,,,,,,,,,,,,, -   
1138,Round,0.8*0.8,18,Round,1.0*1.0,74,Round,0.9*0.9,4,,,,,,,,,,,,,,,,,,,,,, -   
1139,Round,0.8*0.8,18,Princess,2.7*2.7,4,Marquise,4.0*2.0,8,Marquise,3.0*1.5,4,,,,,,,,,,,,,,,,,,, -   
1140,Round,0.9*0.9,42,Round,1.0*1.0,14,Round,1.1*1.1,12,Round,0.8*0.8,20,,,,,,,,,,,,,,,,,,, -   
1141,Round,2.0*2.0,8,Round,1.3*1.3,34,Round,1.0*1.0,4,,,,,,,,,,,,,,,,,,,,,, -   
1142,Round,0.8*0.8,20,Round,1.0*1.0,38,Round,1.1*1.1,42,Round,0.9*0.9,120,Round,1.3*1.3,12,Round,1.2*1.2,75,,,,,,,,,,,,, -   
1143,Round,1.0*1.0,155,Round,0.9*0.9,6,Round,1.2*1.2,20,Round,1.1*1.1,6,Round,0.8*0.8,6,,,,,,,,,,,,,,,, -   
1144,Baguette,3.0*1.5,20,Round,1.1*1.1,40,Round,1.2*1.2,8,Round,0.9*0.9,16,Round,1.5*1.5,4,Round,1.3*1.3,6,Round,1.0*1.0,34,Round,0.8*0.8,2,,,,,,, -   
1145,Round,0.9*0.9,16,Round,1.0*1.0,40,,,,,,,,,,,,,,,,,,,,,,,,, -   
1146,Round,0.8*0.8,4,Round,0.9*0.9,24,Round,1.0*1.0,4,Round,1.2*1.2,36,,,,,,,,,,,,,,,,,,, -   
1147,Round,1.3*1.3,2,Round,0.9*0.9,4,Round,1.0*1.0,4,Round,1.1*1.1,8,Round,1.2*1.2,28,,,,,,,,,,,,,,,, -   
1148,Round,0.9*0.9,22,Round,1.3*1.3,6,Round,1.1*1.1,4,Round,1.0*1.0,8,Round,1.4*1.4,12,Round,1.2*1.2,2,,,,,,,,,,,,, -   
1149,Round,1.8*1.8,6,Round,1.5*1.5,16,Round,0.9*0.9,12,Round,1.6*1.6,10,Round,1.4*1.4,8,Round,1.3*1.3,20,Round,1.0*1.0,4,Round,1.7*1.7,6,,,,,,, -   
1150,Round,1.3*1.3,2,Round,1.1*1.1,42,Round,0.9*0.9,12,Round,1.2*1.2,6,,,,,,,,,,,,,,,,,,, -   
1151,Round,1.5*1.5,16,Round,1.2*1.2,26,Round,1.0*1.0,20,Round,2.0*2.0,4,Round,1.3*1.3,20,Round,0.9*0.9,8,Round,1.4*1.4,4,Round,1.1*1.1,8,Round,1.7*1.7,4,,,, -   
1152,Round,1.3*1.3,16,Round,1.2*1.2,14,Round,1.4*1.4,8,Round,1.5*1.5,2,Round,1.7*1.7,2,,,,,,,,,,,,,,,, -   
1153,Round,1.2*1.2,8,Round,0.9*0.9,8,Round,1.3*1.3,4,,,,,,,,,,,,,,,,,,,,,, -   
1154,Round,2.7*2.7,2,Round,1.7*1.7,6,Round,1.5*1.5,4,Round,1.2*1.2,4,Round,2.0*2.0,2,Round,0.9*0.9,4,Round,1.1*1.1,2,Round,2.3*2.3,2,,,,,,, -   
1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1156,Round,2.4*2.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1160,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1162,Round,1.8*1.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1163,Round,2.5*2.5,1,Round,0.9*0.9,1,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1164,Round,3.0*3.0,1,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1165,Princess,2.2*2.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1166,Round,1.0*1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1169,Round,1.9*1.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1170,Baguette,4.0*2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1171,Baguette,4.0*2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1172,Princess ngàm,2.4*2.4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1174,Round,1.1*1.1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1176,Round,1.2*1.2,1,Round,1.7*1.7,1,Round,1.4*1.4,1,,,,,,,,,,,,,,,,,,,,,, 1 
1177,Round,1.7*1.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1178,Round,2.5*2.5,1,Round,1.0*1.0,1,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1179,Princess ngàm,2.5*2.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1181,Round,1.7*1.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1182,Princess ngàm,1.5*1.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1184,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1185,Princess,1.5*1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1186,Round,1.9*1.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1188,Round,1.5*1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1193,Round,2.0*2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1195,Round,1.1*1.1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1196,Princess,2.0*2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1197,Round,0.8*0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1198,Round,0.8*0.8,1,Round,1.1*1.1,2,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1199,Round,1.0*1.0,2,Round,1.1*1.1,1,Round,0.8*0.8,2,Round,0.9*0.9,1,,,,,,,,,,,,,,,,,,, 1 
1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1202,Round,2.6*2.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1205,Round,3.5*3.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1207,Princess ngàm,2.0*2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1208,Emerald,3.0*2.0,1,Round,1.0*1.0,48,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1210,Round,1.7*1.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1211,Princess ngàm,2.0*2.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1212,Princess,2.7*2.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1214,Princess ngàm,2.0*2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 
1215,Princess Ngàm,1.5*1.5,70,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1217,Round,1.8*1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1218,Round,3.5*3.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1219,Round,1.8*1.8,1,Round,2.5*2.5,2,,,,,,,,,,,,,,,,,,,,,,,,, -   
1220,Round,2.5*2.5,1,Round,1.4*1.4,25,,,,,,,,,,,,,,,,,,,,,,,,, -   
1221,Round,1.8*1.8,1, , , , , , , , , , , , ,,,,,,,,,,,,,,,, -   
1222,Baguette,5.0*3.0,1, , , , , , , , , , , , ,,,,,,,,,,,,,,,, -   
1223,Round,2.0*2.0,1, , , , , , , , , , , , ,,,,,,,,,,,,,,,, -   
1224,Round,2.5*2.5,2,Round,1.2*1.2,1,,,,,,,,,,,,,,,,,,,,,,,,, -   
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1226,Round,1.7*1.7,1, , , , , , , , , , , , ,,,,,,,,,,,,,,,, -   
1227,Round,1.2*1.2,1, , , , , , , , , , , , ,,,,,,,,,,,,,,,, -   
1228,Round,1.8*1.8,1, , , , , , , , , , , , ,,,,,,,,,,,,,,,, -   
1229, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,, -   
1230,Round,1.5*1.5,38,Round,1.2*1.2,28,Round,0.9*0.9,4,Round,1.1*1.1,4,Round,1.0*1.0,12,Round,1.8*1.8,30,Baguette,3.0*1.5,12,,,,,,,,,, -   
1231,Round,1.0*1.0,153,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1232,Round,0.9*0.9,13,Round,1.0*1.0,43,Round,1.2*1.2,12,Round,1.1*1.1,4,,,,,,,,,,,,,,,,,,, -   
1233,Princess Ngàm,1.5*1.5,36,Round,1.5*1.5,32,,,,,,,,,,,,,,,,,,,,,,,,, -   
1234,Round,1.5*1.5,32,Round,1.3*1.3,4,Round,1.7*1.7,13,,,,,,,,,,,,,,,,,,,,,, -   
1235,Round,1.2*1.2,40,Round,1.1*1.1,48,Round,1.0*1.0,8,,,,,,,,,,,,,,,,,,,,,, -   
1236,Round,1.1*1.1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1237,Round,1.1*1.1,16,Round,1.1*1.1,74,,,,,,,,,,,,,,,,,,,,,,,,, -   
1238,Round,2.5*2.5,4,Baguette,2.0*1.0,24,,,,,,,,,,,,,,,,,,,,,,,,, -   
1239,Round,1.6*1.6,55,Round,1.4*1.4,12,,,,,,,,,,,,,,,,,,,,,,,,, -   
1240,Round,1.0*1.0,24,Round,1.5*1.5,12,Round,1.8*1.8,8,,,,,,,,,,,,,,,,,,,,,, -   
1241,Round,1.2*1.2,73,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1242,Round,1.0*1.0,32,Round,0.9*0.9,24,Princess,1.5*1.5,1, , , , , , ,,,,,,,,,,,,,,,, -   
1243, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,, -   
1244,Round,1.6*1.6,8,Round,1.8*1.8,8,Round,1.7*1.7,8,Round,1.1*1.1,4,Round,1.5*1.5,4,,,,,,,,,,,,,,,, -   
1245,Round,2.2*2.2,4,Round,1.8*1.8,24,Round,2.2*2.2,4,Round,2.5*2.5,8,Round,1.1*1.1,40,Baguette,3.0*1.5,16,,,,,,,,,,,,, -   
1246,Round,1.5*1.5,24,Round,1.0*1.0,20,Round,1.3*1.3,52,Round,1.6*1.6,4,Round,1.8*1.8,8,,,,,,,,,,,,,,,, -   
1247,Round,1.6*1.6,16,Round,1.3*1.3,42,Round,1.2*1.2,6,,,,,,,,,,,,,,,,,,,,,, -   
1248,Round,1.4*1.4,8,Round,1.6*1.6,4,Round,1.3*1.3,22,,,,,,,,,,,,,,,,,,,,,, -   
1249,Round,1.5*1.5,6,Round,1.6*1.6,12,Round,1.7*1.7,6,Round,1.8*1.8,6,,,,,,,,,,,,,,,,,,, -   
1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1251,Round,1.3*1.3,2,Round,1.4*1.4,6,Round,1.6*1.6,4,Round,1.7*1.7,2,Round,1.5*1.5,4,,,,,,,,,,,,,,,, -   
1252,Round,1.5*1.5,14,Round,1.2*1.2,28,,,,,,,,,,,,,,,,,,,,,,,,, -   
1253,Round,1.2*1.2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1254,Round,1.7*1.7,2,Round,1.2*1.2,8,,,,,,,,,,,,,,,,,,,,,,,,, -   
1255,Round,1.2*1.2,12,Round,1.1*1.1,52,Round,1.3*1.3,4,,,,,,,,,,,,,,,,,,,,,, -   
1256,Round,1.8*1.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1257,Round,1.0*1.0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1258,Round,1.5*1.5,16,Round,1.6*1.6,8,Round,1.3*1.3,4,Round,1.7*1.7,8,Round,2.5*2.5,8,Round,1.1*1.1,8,Round,1.8*1.8,8,Round,1.4*1.4,4,,,,,,, -   
1259,Round,0.8*0.8,36,Round,0.9*0.9,18,Round,1.0*1.0,18,,,,,,,,,,,,,,,,,,,,,, -   
1260,Round,1.7*1.7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1261,Round,1.3*1.3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1262,Round,1.6*1.6,20,Round,1.7*1.7,20,Round,1.4*1.4,4,Round,1.5*1.5,24,,,,,,,,,,,,,,,,,,, -   
1263,Round,1.3*1.3,8,Princess,2.0*2.0,32,Princess,2.2*2.2,16,Round,2.8*2.8,8,Round,1.2*1.2,14,,,,,,,,,,,,,,,, -   
1264,Round,2.0*2.0,28,Round,1.4*1.4,28,,,,,,,,,,,,,,,,,,,,,,,,, -   
1265,Round,1.6*1.6,6,Round,1.3*1.3,18,,,,,,,,,,,,,,,,,,,,,,,,, -   
1266,Round,1.2*1.2,82,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1267,Round,1.3*1.3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1268,Round,1.3*1.3,2,Round,1.4*1.4,20,Round,1.5*1.5,2,Round,1.6*1.6,2,Round,1.7*1.7,2,Round,1.8*1.8,2,,,,,,,,,,,,, -   
1269,Round,1.3*1.3,14,Round,1.6*1.6,18,Round,0.9*0.9,72,,,,,,,,,,,,,,,,,,,,,, -   
1270,Round,1.3*1.3,38,Round,2.2*2.2,8,Round,1.9*1.9,4,Round,1.4*1.4,4,Round,1.0*1.0,4,Round,1.8*1.8,4,Round,2.3*2.3,8,,,,,,,,,, -   
1271,Round,1.1*1.1,28,Round,1.2*1.2,12,Round,1.3*1.3,30,Round,1.4*1.4,20,Round,1.0*1.0,44,,,,,,,,,,,,,,,, -   
1272,Round,1.3*1.3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1274,Round,0.9*0.9,160,Round,1.1*1.1,16,Round,1.1*1.1,4,,,,,,,,,,,,,,,,,,,,,, -   
1275,Round,1.2*1.2,28,Round,1.1*1.1,28,Round,1.0*1.0,8,Round,1.3*1.3,4,Round,0.9*0.9,4,,,,,,,,,,,,,,,, -   
1276,Round,1.0*1.0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1277,Round,1.5*1.5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1278,Round,2.8*2.8,8,Round,1.2*1.2,14,Round,1.3*1.3,8,Princess Ngàm,2.0*2.0,32,Princess Ngàm,2.25*2.25,16,,,,,,,,,,,,,,,, -   
1279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1280,Round,1.3*1.3,20,Round,1.2*1.2,20,,,,,,,,,,,,,,,,,,,,,,,,, -   
1281,Round,1.1*1.1,30,Round,1.5*1.5,2,Round,1.0*1.0,40,,,,,,,,,,,,,,,,,,,,,, -   
1282,Round,1.5*1.5,92,Round,1.3*1.3,14,,,,,,,,,,,,,,,,,,,,,,,,, -   
1283,Round,1.3*1.3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1284,Round,2.0*2.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1285,Round,0.9*0.9,80,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1286,Round,2.2*2.2,12,Round,2.5*2.5,4,,,,,,,,,,,,,,,,,,,,,,,,, -   
1287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1288,Round,1.3*1.3,12,Princess Ngàm,2.2*2.2,2,,,,,,,,,,,,,,,,,,,,,,,,, -   
1289,Round,1.2*1.2,10,Round,1.3*1.3,8,Round,1.4*1.4,4,Round,0.9*0.9,8,Round,1.0*1.0,12,Round,1.1*1.1,8,,,,,,,,,,,,, -   
1290,Round,1.5*1.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1291,Round,1.5*1.5,16,Round,1.1*1.1,30,Round,1.2*1.2,30,,,,,,,,,,,,,,,,,,,,,, -   
1292,Round,1.3*1.3,48,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1293,Round,1.5*1.5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1294,Round,1.4*1.4,24,Round,1.7*1.7,16,Round,1.5*1.5,10,,,,,,,,,,,,,,,,,,,,,, -   
1295,Round,2.2*2.2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
1296,Round,2.5*2.5,4,Round,2.0*2.0,4,Round,1.7*1.7,4,Round,1.6*1.6,4,Round,1.5*1.5,4,Round,1.9*1.9,4,Princess,1.5*1.5,40,,,,,,,,,, -   
1297,Princess Ngàm,1.5*1.5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   
