ProductId,diamond_gold_18k,diamond_gold_14k,diamond_plat_900,diamond_gold_10k,cz_gold_18k,cz_gold_14k,cz_plat_900,cz_gold_10k
228," 34,890,000 "," 32,540,000 "," 38,110,000 ", -   ," 14,470,000 "," 12,120,000 "," 17,590,000 ", -   
229," 42,440,000 "," 38,680,000 "," 46,300,000 ", -   ," 20,720,000 "," 16,970,000 "," 24,480,000 ", -   
230," 32,780,000 "," 30,430,000 "," 36,010,000 ", -   ," 14,630,000 "," 12,280,000 "," 17,740,000 ", -   
231," 14,610,000 "," 13,230,000 "," 17,210,000 ", -   ," 7,830,000 "," 6,450,000 "," 10,250,000 ", -   
232," 41,440,000 "," 37,650,000 "," 45,300,000 ", -   ," 20,790,000 "," 17,000,000 "," 24,550,000 ", -   
233," 37,820,000 "," 33,420,000 "," 42,620,000 ", -   ," 25,280,000 "," 20,880,000 "," 29,960,000 ", -   
234," 13,610,000 "," 12,460,000 "," 16,040,000 ", -   ," 7,050,000 "," 5,890,000 "," 9,290,000 ", -   
235," 12,310,000 "," 10,890,000 "," 14,920,000 ", -   ," 7,800,000 "," 6,390,000 "," 10,230,000 ", -   
236," 21,240,000 "," 18,940,000 "," 24,660,000 ", -   ," 12,840,000 "," 10,540,000 "," 16,080,000 ", -   
237," 14,840,000 "," 13,480,000 "," 17,450,000 ", -   ," 7,880,000 "," 6,520,000 "," 10,310,000 ", -   
238," 5,800,000 "," 5,280,000 "," 7,370,000 ", -   ," 3,610,000 "," 3,100,000 "," 5,180,000 ", -   
239," 20,440,000 "," 18,610,000 "," 23,490,000 ", -   ," 9,750,000 "," 7,930,000 "," 12,800,000 ", -   
240," 24,580,000 "," 22,140,000 "," 28,660,000 ", -   ," 13,400,000 "," 10,960,000 "," 17,300,000 ", -   
241," 16,010,000 "," 14,180,000 "," 19,400,000 ", -   ," 9,540,000 "," 7,710,000 "," 12,750,000 ", -   
242," 22,020,000 "," 19,390,000 "," 26,330,000 ", -   ," 12,620,000 "," 9,990,000 "," 16,750,000 ", -   
243," 10,480,000 "," 9,780,000 "," 12,510,000 ", -   ," 5,380,000 "," 4,680,000 "," 7,220,000 ", -   
244," 5,280,000 "," 4,190,000 "," 7,240,000 ", -   ," 5,280,000 "," 4,190,000 "," 7,240,000 ", -   
245," 19,820,000 "," 16,960,000 "," 24,240,000 ", -   ," 12,940,000 "," 10,080,000 "," 17,180,000 ", -   
246," 12,380,000 "," 11,070,000 "," 14,920,000 ", -   ," 7,520,000 "," 6,200,000 "," 9,870,000 ", -   
247," 3,300,000 "," 2,690,000 "," 4,810,000 ", -   ," 3,300,000 "," 2,690,000 "," 4,810,000 ", -   
248," 3,910,000 "," 3,140,000 "," 5,550,000 ", -   ," 3,910,000 "," 3,140,000 "," 5,550,000 ", -   
249," 22,980,000 "," 21,960,000 "," 24,930,000 ", -   ," 5,320,000 "," 4,300,000 "," 7,270,000 ", -   
250," 22,650,000 "," 19,740,000 "," 27,250,000 ", -   ," 13,580,000 "," 10,670,000 "," 17,990,000 ", -   
251," 43,800,000 "," 38,600,000 "," 47,640,000 ", -   ," 22,260,000 "," 17,060,000 "," 25,980,000 ", -   
252," 67,750,000 "," 64,630,000 "," 71,110,000 ", -   ," 11,920,000 "," 8,800,000 "," 15,100,000 ", -   
253," 44,280,000 "," 38,910,000 "," 48,200,000 ", -   ," 22,690,000 "," 17,320,000 "," 26,490,000 ", -   
254," 23,830,000 "," 21,420,000 "," 27,340,000 ", -   ," 15,140,000 "," 12,740,000 "," 18,540,000 ", -   
255," 33,190,000 "," 30,360,000 "," 37,680,000 ", -   ," 17,100,000 "," 14,270,000 "," 21,470,000 ", -   
256," 69,790,000 "," 66,870,000 "," 74,390,000 ", -   ," 18,570,000 "," 15,650,000 "," 23,060,000 ", -   
257," 34,240,000 "," 30,860,000 "," 38,560,000 ", -   ," 16,640,000 "," 13,250,000 "," 20,840,000 ", -   
258," 57,570,000 "," 52,520,000 "," 61,340,000 ", -   ," 22,340,000 "," 17,290,000 "," 26,000,000 ", -   
259," 54,350,000 "," 50,840,000 "," 58,750,000 ", -   ," 17,330,000 "," 13,820,000 "," 21,620,000 ", -   
260," 40,630,000 "," 35,050,000 "," 44,760,000 ", -   ," 27,260,000 "," 21,680,000 "," 31,280,000 ", -   
261," 27,550,000 "," 25,110,000 "," 32,070,000 ", -   ," 13,470,000 "," 11,030,000 "," 17,810,000 ", -   
262," 11,740,000 "," 10,980,000 "," 13,590,000 ", -   ," 4,870,000 "," 4,110,000 "," 6,730,000 ", -   
263," 7,780,000 "," 7,180,000 "," 9,740,000 ", -   ," 5,030,000 "," 4,420,000 "," 6,800,000 ", -   
264," 19,780,000 "," 18,200,000 "," 22,910,000 ", -   ," 8,700,000 "," 7,110,000 "," 11,640,000 ", -   
265," 11,020,000 "," 10,290,000 "," 13,070,000 ", -   ," 5,530,000 "," 4,800,000 "," 7,410,000 ", -   
266," 20,260,000 "," 18,930,000 "," 22,830,000 ", -   ," 13,020,000 "," 11,690,000 "," 15,480,000 ", -   
267," 10,780,000 "," 7,740,000 "," 13,780,000 ", -   ," 9,650,000 "," 6,620,000 "," 12,650,000 ", -   
268," 20,580,000 "," 18,050,000 ", -   , -   ," 11,860,000 "," 9,340,000 ", -   , -   
269," 41,180,000 "," 36,930,000 "," 44,530,000 ", -   ," 22,590,000 "," 18,340,000 "," 25,830,000 ", -   
270," 20,340,000 "," 19,410,000 "," 22,590,000 ", -   ," 6,530,000 "," 5,600,000 "," 8,590,000 ", -   
271," 10,200,000 "," 7,810,000 ", -   , -   ," 10,200,000 "," 7,810,000 ", -   , -   
272," 7,620,000 "," 6,340,000 ", -   , -   ," 6,160,000 "," 4,880,000 ", -   , -   
273," 11,350,000 "," 10,260,000 ", -   , -   ," 5,580,000 "," 4,500,000 ", -   , -   
274," 11,570,000 "," 8,760,000 ", -   , -   ," 11,570,000 "," 8,760,000 ", -   , -   
275," 6,420,000 "," 5,160,000 ", -   , -   ," 6,060,000 "," 4,800,000 ", -   , -   
276," 89,410,000 "," 78,400,000 "," 97,500,000 ", -   ," 53,200,000 "," 42,190,000 "," 61,070,000 ", -   
277," 54,470,000 "," 47,060,000 "," 62,530,000 ", -   ," 42,530,000 "," 35,110,000 "," 50,480,000 ", -   
278," 56,600,000 "," 50,350,000 ", -   , -   ," 39,310,000 "," 33,370,000 ", -   , -   
279," 51,890,000 "," 43,800,000 "," 60,530,000 ", -   ," 37,850,000 "," 30,010,000 "," 44,330,000 ", -   
280," 48,270,000 "," 40,840,000 "," 56,160,000 ", -   ," 33,620,000 "," 26,210,000 "," 41,330,000 ", -   
281," 60,710,000 "," 53,200,000 "," 67,770,000 ", -   ," 31,790,000 "," 24,290,000 "," 38,680,000 ", -   
282," 61,960,000 "," 53,940,000 "," 68,720,000 ", -   ," 26,930,000 "," 18,910,000 "," 33,520,000 ", -   
283," 61,590,000 "," 51,050,000 "," 72,890,000 ", -   ," 45,880,000 "," 35,790,000 "," 54,430,000 ", -   
284," 38,770,000 "," 30,840,000 "," 45,840,000 ", -   ," 32,010,000 "," 24,330,000 "," 37,980,000 ", -   
285," 53,070,000 "," 44,440,000 "," 60,470,000 ", -   ," 36,550,000 "," 27,920,000 "," 43,770,000 ", -   
286," 58,280,000 "," 46,400,000 "," 65,890,000 ", -   ," 42,980,000 "," 31,100,000 "," 50,420,000 ", -   
287," 38,970,000 "," 29,920,000 "," 48,050,000 ", -   ," 34,220,000 "," 25,170,000 "," 43,120,000 ", -   
288," 70,590,000 "," 62,290,000 "," 78,700,000 ", -   ," 37,110,000 "," 28,800,000 "," 45,030,000 ", -   
289," 43,400,000 "," 32,830,000 ", -   , -   ," 36,570,000 "," 26,010,000 ", -   , -   
290," 43,790,000 "," 36,340,000 ", -   , -   ," 35,330,000 "," 27,890,000 ", -   , -   
291," 48,100,000 "," 41,130,000 "," 55,860,000 ", -   ," 36,110,000 "," 29,140,000 "," 43,510,000 ", -   
292," 71,330,000 "," 61,970,000 "," 79,070,000 ", -   ," 51,280,000 "," 41,920,000 "," 58,780,000 ", -   
293," 76,260,000 "," 67,220,000 "," 84,110,000 ", -   ," 45,340,000 "," 36,300,000 "," 52,960,000 ", -   
294," 55,340,000 "," 44,800,000 "," 63,410,000 ", -   ," 50,370,000 "," 39,830,000 "," 58,260,000 ", -   
295," 77,140,000 "," 70,920,000 "," 84,630,000 ", -   ," 37,360,000 "," 31,140,000 "," 44,730,000 ", -   
296," 40,790,000 "," 32,990,000 "," 47,110,000 ", -   ," 33,860,000 "," 26,070,000 "," 40,180,000 ", -   
297," 99,610,000 "," 86,770,000 "," 108,430,000 ", -   ," 64,930,000 "," 52,100,000 "," 73,460,000 ", -   
298," 69,260,000 "," 55,380,000 "," 83,110,000 ", -   ," 59,610,000 "," 45,740,000 "," 72,910,000 ", -   
299," 51,100,000 "," 42,630,000 ", -   , -   ," 42,260,000 "," 33,790,000 ", -   , -   
300," 61,660,000 "," 50,930,000 ", -   , -   ," 53,630,000 "," 42,910,000 ", -   , -   
301," 50,460,000 "," 40,460,000 ", -   , -   ," 45,600,000 "," 35,610,000 ", -   , -   
302," 46,430,000 "," 36,300,000 ", -   , -   ," 44,690,000 "," 34,560,000 ", -   , -   
303," 52,730,000 "," 42,190,000 ", -   , -   ," 48,540,000 "," 38,010,000 ", -   , -   
304," 29,980,000 "," 23,920,000 "," 36,140,000 ", -   ," 29,410,000 "," 23,360,000 "," 34,670,000 ", -   
305," 39,960,000 "," 30,960,000 "," 47,070,000 ", -   ," 39,200,000 "," 30,210,000 "," 46,320,000 ", -   
306," 24,970,000 "," 18,080,000 "," 31,060,000 ", -   ," 24,970,000 "," 18,080,000 "," 31,060,000 ", -   
307," 38,420,000 "," 30,250,000 ", -   , -   ," 37,560,000 "," 29,400,000 ", -   , -   
308," 25,470,000 "," 18,550,000 "," 32,670,000 ", -   ," 25,470,000 "," 18,550,000 "," 32,670,000 ", -   
309," 53,260,000 "," 38,050,000 "," 61,250,000 ", -   ," 53,260,000 "," 38,050,000 "," 61,250,000 ", -   
310," 41,530,000 "," 29,880,000 "," 48,840,000 ", -   ," 41,530,000 "," 29,880,000 "," 48,840,000 ", -   
311," 32,230,000 "," 25,000,000 "," 38,380,000 ", -   ," 32,230,000 "," 25,000,000 "," 38,380,000 ", -   
312," 29,460,000 "," 20,190,000 "," 36,520,000 ", -   ," 29,460,000 "," 20,190,000 "," 36,520,000 ", -   
313," 49,990,000 "," 39,930,000 "," 58,700,000 ", -   ," 48,900,000 "," 38,840,000 "," 57,610,000 ", -   
314," 40,850,000 "," 31,340,000 "," 48,520,000 ", -   ," 40,850,000 "," 31,340,000 "," 48,520,000 ", -   
315," 30,260,000 "," 24,060,000 "," 37,920,000 ", -   ," 28,580,000 "," 22,380,000 "," 35,300,000 ", -   
316," 28,780,000 "," 19,940,000 "," 35,620,000 ", -   ," 28,780,000 "," 19,940,000 "," 35,620,000 ", -   
317," 34,900,000 "," 25,060,000 "," 41,990,000 ", -   ," 34,900,000 "," 25,060,000 "," 41,990,000 ", -   
318," 33,100,000 "," 23,390,000 "," 40,140,000 ", -   ," 33,100,000 "," 23,390,000 "," 40,140,000 ", -   
319," 27,330,000 "," 19,560,000 "," 33,400,000 ", -   ," 27,330,000 "," 19,560,000 "," 33,400,000 ", -   
320," 30,150,000 "," 23,660,000 "," 37,480,000 ", -   ," 29,770,000 "," 23,280,000 "," 37,100,000 ", -   
321," 41,590,000 "," 29,470,000 ", -   , -   ," 41,590,000 "," 29,470,000 ", -   , -   
322," 30,150,000 "," 21,560,000 "," 38,090,000 ", -   ," 29,720,000 "," 21,130,000 "," 37,650,000 ", -   
323," 38,210,000 "," 29,360,000 "," 45,100,000 ", -   ," 38,210,000 "," 29,360,000 "," 45,100,000 ", -   
324," 37,390,000 "," 30,000,000 "," 45,920,000 ", -   ," 34,390,000 "," 27,000,000 "," 42,740,000 ", -   
325," 28,460,000 "," 20,330,000 "," 35,530,000 ", -   ," 28,460,000 "," 20,330,000 "," 35,530,000 ", -   
326," 24,060,000 "," 16,700,000 "," 30,560,000 ", -   ," 23,630,000 "," 16,270,000 "," 30,130,000 ", -   
327," 44,920,000 "," 34,490,000 "," 53,020,000 ", -   ," 44,920,000 "," 34,490,000 "," 53,020,000 ", -   
328," 60,500,000 "," 49,360,000 "," 68,630,000 ", -   ," 49,700,000 "," 38,560,000 "," 57,470,000 ", -   
329," 30,390,000 "," 22,880,000 "," 37,500,000 ", -   ," 29,360,000 "," 21,840,000 "," 36,470,000 ", -   
330," 43,800,000 "," 35,240,000 "," 50,810,000 ", -   ," 38,290,000 "," 30,080,000 "," 45,320,000 ", -   
331," 30,360,000 "," 23,780,000 "," 38,440,000 ", -   ," 30,360,000 "," 23,780,000 "," 38,440,000 ", -   
332," 38,440,000 "," 29,200,000 "," 46,590,000 ", -   ," 37,570,000 "," 28,330,000 "," 45,710,000 ", -   
333," 28,490,000 "," 21,710,000 "," 35,160,000 ", -   ," 27,470,000 "," 20,690,000 "," 34,140,000 ", -   
334," 29,140,000 "," 22,740,000 "," 37,250,000 ", -   ," 27,260,000 "," 20,850,000 "," 35,360,000 ", -   
335," 37,950,000 "," 29,910,000 "," 46,040,000 ", -   ," 36,920,000 "," 28,890,000 "," 45,010,000 ", -   
336," 39,850,000 "," 30,000,000 ", -   , -   ," 38,030,000 "," 28,180,000 ", -   , -   
337," 38,350,000 "," 30,550,000 "," 47,060,000 ", -   ," 35,960,000 "," 28,170,000 "," 44,670,000 ", -   
338," 44,020,000 "," 35,050,000 "," 51,610,000 ", -   ," 42,020,000 "," 33,050,000 "," 49,430,000 ", -   
339," 40,870,000 "," 32,200,000 "," 48,190,000 ", -   ," 39,870,000 "," 31,210,000 "," 47,200,000 ", -   
340," 43,070,000 "," 33,760,000 "," 50,530,000 ", -   ," 41,070,000 "," 31,760,000 "," 48,350,000 ", -   
341," 47,110,000 "," 33,790,000 "," 54,590,000 ", -   ," 47,110,000 "," 33,790,000 "," 54,590,000 ", -   
342," 45,150,000 "," 33,850,000 "," 53,070,000 ", -   ," 45,150,000 "," 33,850,000 "," 53,070,000 ", -   
343," 37,970,000 "," 29,690,000 "," 47,700,000 ", -   ," 35,930,000 "," 27,650,000 "," 44,470,000 ", -   
344," 47,380,000 "," 34,380,000 "," 56,030,000 ", -   ," 44,780,000 "," 31,780,000 "," 53,430,000 ", -   
345," 57,220,000 "," 44,650,000 "," 65,520,000 ", -   ," 53,470,000 "," 40,910,000 "," 61,770,000 ", -   
346," 42,880,000 "," 32,130,000 "," 50,070,000 ", -   ," 40,130,000 "," 29,380,000 "," 47,320,000 ", -   
347," 58,040,000 "," 45,810,000 "," 66,210,000 ", -   ," 46,940,000 "," 34,710,000 "," 55,110,000 ", -   
348," 81,270,000 "," 68,880,000 "," 89,520,000 ", -   ," 43,150,000 "," 30,750,000 "," 51,400,000 ", -   
349," 56,830,000 "," 46,850,000 "," 66,010,000 ", -   ," 44,630,000 "," 34,650,000 "," 53,640,000 ", -   
350," 40,410,000 "," 31,610,000 "," 48,760,000 ", -   ," 35,810,000 "," 27,020,000 "," 43,990,000 ", -   
351," 51,160,000 "," 42,220,000 "," 59,820,000 ", -   ," 36,700,000 "," 27,750,000 "," 45,170,000 ", -   
352," 46,080,000 "," 36,460,000 "," 53,420,000 ", -   ," 41,170,000 "," 31,910,000 "," 48,530,000 ", -   
353," 47,990,000 "," 38,570,000 "," 56,870,000 ", -   ," 42,800,000 "," 33,690,000 "," 51,590,000 ", -   
354," 50,390,000 "," 38,720,000 "," 32,040,000 ", -   ," 48,620,000 "," 36,950,000 "," 31,090,000 ", -   
355," 66,990,000 "," 54,610,000 "," 75,210,000 ", -   ," 52,980,000 "," 40,600,000 "," 61,200,000 ", -   
356," 55,300,000 "," 42,690,000 "," 63,070,000 ", -   ," 50,570,000 "," 37,960,000 "," 58,340,000 ", -   
357," 82,890,000 "," 68,270,000 "," 94,310,000 ", -   ," 52,340,000 "," 38,230,000 "," 62,460,000 ", -   
358," 46,770,000 "," 35,230,000 "," 54,880,000 ", -   ," 41,400,000 "," 29,850,000 "," 49,330,000 ", -   
359," 75,030,000 "," 61,790,000 "," 82,590,000 ", -   ," 48,160,000 "," 34,920,000 "," 55,720,000 ", -   
360," 55,430,000 "," 44,990,000 "," 65,180,000 ", -   ," 47,560,000 "," 37,120,000 "," 57,140,000 ", -   
361," 50,570,000 "," 38,560,000 "," 59,250,000 ", -   ," 44,080,000 "," 32,060,000 "," 52,400,000 ", -   
362," 39,050,000 "," 28,320,000 "," 47,270,000 ", -   ," 37,470,000 "," 26,740,000 "," 45,690,000 ", -   
363," 83,920,000 "," 72,210,000 "," 92,120,000 ", -   ," 49,850,000 "," 38,140,000 "," 57,820,000 ", -   
364," 60,360,000 "," 47,020,000 "," 68,560,000 ", -   ," 50,740,000 "," 37,400,000 "," 58,830,000 ", -   
365," 42,690,000 "," 30,510,000 "," 50,320,000 ", -   ," 39,480,000 "," 27,300,000 "," 47,100,000 ", -   
366," 58,390,000 "," 45,280,000 "," 67,360,000 ", -   ," 46,650,000 "," 33,540,000 "," 55,450,000 ", -   
367," 48,540,000 "," 36,680,000 "," 56,530,000 ", -   ," 44,870,000 "," 33,030,000 "," 52,870,000 ", -   
368," 100,480,000 "," 82,490,000 "," 109,400,000 ", -   ," 67,770,000 "," 49,780,000 "," 76,590,000 ", -   
369," 48,310,000 "," 38,130,000 "," 56,300,000 ", -   ," 40,750,000 "," 30,570,000 "," 48,560,000 ", -   
370," 62,840,000 "," 50,270,000 "," 72,480,000 ", -   ," 48,350,000 "," 35,780,000 "," 57,880,000 ", -   
371," 45,440,000 "," 36,710,000 "," 53,500,000 ", -   ," 39,980,000 "," 31,260,000 "," 47,860,000 ", -   
372," 72,670,000 "," 57,990,000 "," 80,850,000 ", -   ," 51,850,000 "," 37,180,000 "," 59,920,000 ", -   
373," 51,170,000 "," 38,350,000 "," 58,430,000 ", -   ," 42,110,000 "," 29,290,000 "," 49,190,000 ", -   
374," 57,450,000 "," 43,290,000 "," 66,050,000 ", -   ," 48,890,000 "," 34,730,000 "," 57,140,000 ", -   
375," 81,270,000 "," 68,440,000 "," 89,430,000 ", -   ," 60,950,000 "," 48,120,000 "," 69,000,000 ", -   
376," 53,810,000 "," 38,430,000 "," 62,530,000 ", -   ," 51,740,000 "," 36,380,000 "," 60,480,000 ", -   
377," 34,770,000 "," 27,260,000 "," 43,730,000 ", -   ," 33,230,000 "," 25,720,000 "," 41,100,000 ", -   
378," 41,590,000 "," 30,900,000 "," 48,690,000 ", -   ," 39,690,000 "," 29,000,000 "," 46,780,000 ", -   
379," 32,720,000 "," 24,440,000 "," 39,000,000 ", -   ," 31,330,000 "," 23,050,000 "," 37,610,000 ", -   
380," 42,410,000 "," 34,710,000 "," 50,090,000 ", -   ," 33,920,000 "," 26,210,000 "," 41,420,000 ", -   
381," 48,980,000 "," 39,580,000 "," 56,200,000 ", -   ," 40,490,000 "," 31,110,000 "," 47,540,000 ", -   
382," 63,240,000 "," 48,350,000 "," 72,760,000 ", -   ," 58,150,000 "," 43,260,000 "," 67,500,000 ", -   
383," 46,750,000 "," 37,660,000 "," 55,230,000 ", -   ," 40,200,000 "," 31,470,000 "," 47,340,000 ", -   
384," 48,570,000 "," 36,970,000 "," 56,300,000 ", -   ," 40,030,000 "," 28,430,000 "," 47,580,000 ", -   
385," 31,830,000 "," 23,250,000 "," 38,890,000 ", -   ," 29,390,000 "," 20,810,000 "," 36,270,000 ", -   
386," 39,580,000 "," 29,480,000 "," 47,220,000 ", -   ," 36,230,000 "," 26,120,000 "," 43,690,000 ", -   
387," 44,820,000 "," 33,090,000 "," 51,780,000 ", -   ," 40,190,000 "," 28,460,000 "," 46,970,000 ", -   
388," 31,120,000 "," 22,540,000 "," 38,940,000 ", -   ," 28,230,000 "," 19,650,000 "," 35,870,000 ", -   
389," 43,580,000 "," 31,490,000 "," 51,660,000 ", -   ," 41,790,000 "," 29,700,000 "," 49,870,000 ", -   
390," 36,210,000 "," 27,930,000 "," 43,890,000 ", -   ," 27,750,000 "," 19,480,000 "," 35,270,000 ", -   
391," 85,220,000 "," 73,670,000 "," 93,660,000 ", -   ," 60,240,000 "," 48,690,000 "," 68,580,000 ", -   
392," 70,380,000 "," 59,110,000 "," 78,270,000 ", -   ," 48,870,000 "," 37,600,000 "," 56,650,000 ", -   
393," 62,920,000 "," 52,820,000 "," 70,630,000 ", -   ," 52,200,000 "," 42,100,000 "," 59,800,000 ", -   
394," 70,440,000 "," 58,230,000 "," 79,160,000 ", -   ," 58,430,000 "," 46,210,000 "," 67,030,000 ", -   
395," 50,390,000 "," 39,440,000 "," 58,360,000 ", -   ," 43,110,000 "," 32,160,000 "," 50,910,000 ", -   
396," 67,480,000 "," 54,430,000 "," 75,790,000 ", -   ," 53,330,000 "," 40,280,000 "," 61,350,000 ", -   
397," 47,450,000 "," 38,510,000 "," 55,310,000 ", -   ," 41,110,000 "," 32,160,000 "," 48,790,000 ", -   
398," 50,320,000 "," 37,390,000 "," 58,910,000 ", -   ," 48,060,000 "," 35,130,000 "," 56,650,000 ", -   
399," 44,570,000 "," 35,690,000 "," 52,100,000 ", -   ," 42,390,000 "," 33,500,000 "," 49,740,000 ", -   
400," 45,230,000 "," 35,790,000 "," 53,650,000 ", -   ," 43,910,000 "," 34,470,000 "," 52,340,000 ", -   
401," 45,870,000 "," 37,520,000 "," 54,170,000 ", -   ," 40,590,000 "," 32,240,000 "," 48,710,000 ", -   
402," 73,450,000 "," 61,870,000 ", -   , -   ," 61,070,000 "," 49,490,000 ", -   , -   
403," 49,870,000 "," 39,800,000 ", -   , -   ," 46,990,000 "," 36,920,000 ", -   , -   
404," 54,010,000 "," 44,220,000 ", -   , -   ," 45,010,000 "," 35,230,000 ", -   , -   
405," 77,300,000 "," 63,710,000 "," 85,570,000 ", -   ," 62,240,000 "," 48,640,000 "," 70,390,000 ", -   
406," 38,950,000 "," 30,130,000 "," 45,710,000 ", -   ," 37,130,000 "," 28,310,000 "," 43,880,000 ", -   
407," 45,400,000 "," 35,080,000 ", -   , -   ," 43,890,000 "," 33,580,000 ", -   , -   
408," 33,340,000 "," 26,760,000 "," 41,280,000 ", -   ," 32,590,000 "," 26,000,000 "," 40,530,000 ", -   
409," 44,040,000 "," 33,900,000 "," 50,840,000 ", -   ," 39,310,000 "," 29,170,000 "," 46,120,000 ", -   
410," 56,420,000 "," 43,660,000 "," 64,980,000 ", -   ," 44,570,000 "," 31,810,000 "," 52,950,000 ", -   
411," 50,000,000 "," 37,790,000 "," 58,020,000 ", -   ," 46,340,000 "," 34,130,000 "," 54,180,000 ", -   
412," 56,810,000 "," 44,120,000 ", -   , -   ," 52,850,000 "," 40,140,000 ", -   , -   
413," 64,510,000 "," 53,360,000 "," 73,180,000 ", -   ," 56,470,000 "," 45,320,000 "," 65,020,000 ", -   
414," 48,400,000 "," 37,170,000 "," 59,700,000 ", -   ," 45,840,000 "," 34,600,000 "," 56,520,000 ", -   
415," 38,780,000 "," 27,080,000 "," 45,310,000 ", -   ," 38,780,000 "," 27,080,000 "," 45,310,000 ", -   
416," 65,670,000 "," 54,000,000 ", -   , -   ," 44,510,000 "," 32,840,000 ", -   , -   
417," 72,100,000 "," 60,170,000 "," 79,340,000 ", -   ," 47,200,000 "," 35,260,000 "," 54,260,000 ", -   
418," 53,040,000 "," 42,060,000 "," 61,730,000 ", -   ," 46,990,000 "," 36,020,000 "," 55,500,000 ", -   
419," 68,040,000 "," 57,550,000 "," 75,940,000 ", -   ," 51,460,000 "," 40,980,000 "," 59,140,000 ", -   
420," 46,460,000 "," 35,700,000 "," 54,860,000 ", -   ," 42,700,000 "," 31,940,000 "," 50,920,000 ", -   
421," 71,000,000 "," 54,820,000 ", -   , -   ," 58,200,000 "," 42,030,000 ", -   , -   
422," 59,530,000 "," 49,250,000 "," 68,700,000 ", -   ," 44,370,000 "," 34,100,000 "," 53,370,000 ", -   
423," 90,570,000 "," 77,930,000 "," 99,210,000 ", -   ," 63,190,000 "," 50,560,000 "," 71,620,000 ", -   
424," 78,380,000 "," 67,340,000 "," 87,860,000 ", -   ," 55,550,000 "," 44,510,000 "," 64,740,000 ", -   
425," 52,550,000 "," 41,910,000 "," 60,720,000 ", -   ," 46,830,000 "," 36,200,000 "," 54,830,000 ", -   
426," 99,520,000 "," 88,090,000 "," 108,820,000 ", -   ," 63,850,000 "," 52,430,000 "," 72,930,000 ", -   
427," 58,430,000 "," 45,200,000 "," 66,780,000 ", -   ," 58,430,000 "," 45,200,000 "," 66,780,000 ", -   
428," 53,680,000 "," 41,920,000 "," 61,730,000 ", -   ," 49,620,000 "," 37,860,000 "," 57,490,000 ", -   
429," 73,510,000 "," 65,280,000 "," 80,380,000 ", -   ," 41,940,000 "," 33,710,000 "," 48,690,000 ", -   
430," 139,650,000 "," 126,260,000 "," 149,080,000 ", -   ," 54,300,000 "," 40,900,000 "," 63,360,000 ", -   
431," 73,140,000 "," 59,780,000 "," 83,080,000 ", -   ," 58,100,000 "," 44,720,000 "," 67,810,000 ", -   
432," 57,670,000 "," 44,020,000 "," 66,060,000 ", -   ," 50,040,000 "," 36,390,000 "," 58,250,000 ", -   
433," 42,430,000 "," 33,310,000 "," 49,680,000 ", -   ," 36,820,000 "," 27,700,000 "," 43,890,000 ", -   
434," 80,140,000 "," 62,380,000 "," 88,680,000 ", -   ," 61,760,000 "," 44,000,000 "," 69,940,000 ", -   
435," 23,240,000 "," 17,600,000 ", -   , -   ," 23,240,000 "," 17,600,000 ", -   , -   
436," 44,580,000 "," 35,660,000 ", -   , -   ," 41,350,000 "," 32,420,000 ", -   , -   
437," 26,340,000 "," 19,840,000 ", -   , -   ," 25,730,000 "," 19,240,000 ", -   , -   
438," 41,620,000 "," 33,970,000 ", -   , -   ," 29,550,000 "," 21,890,000 ", -   , -   
439," 34,440,000 "," 26,470,000 ", -   , -   ," 33,940,000 "," 25,970,000 ", -   , -   
440," 31,380,000 "," 24,460,000 ", -   , -   ," 31,130,000 "," 24,210,000 ", -   , -   
441," 34,310,000 "," 26,530,000 ", -   , -   ," 33,820,000 "," 26,030,000 ", -   , -   
442," 26,500,000 "," 21,580,000 ", -   , -   ," 24,830,000 "," 19,920,000 ", -   , -   
443," 21,570,000 "," 16,600,000 ", -   , -   ," 21,570,000 "," 16,600,000 ", -   , -   
444," 30,560,000 "," 24,020,000 ", -   , -   ," 29,810,000 "," 23,280,000 ", -   , -   
445," 61,880,000 "," 50,830,000 "," 31,680,000 ", -   ," 48,110,000 "," 37,050,000 "," 30,990,000 ", -   
446," 46,790,000 "," 40,090,000 "," 53,430,000 ", -   ," 33,380,000 "," 26,680,000 "," 39,850,000 ", -   
447," 48,460,000 "," 40,130,000 "," 54,730,000 ", -   ," 36,960,000 "," 28,930,000 "," 43,280,000 ", -   
448," 40,620,000 "," 32,900,000 "," 25,690,000 ", -   ," 34,120,000 "," 26,390,000 "," 25,160,000 ", -   
449," 63,220,000 "," 50,240,000 "," 70,800,000 ", -   ," 53,350,000 "," 40,370,000 "," 60,940,000 ", -   
450," 47,130,000 "," 36,230,000 "," 54,300,000 ", -   ," 36,680,000 "," 25,790,000 "," 43,680,000 ", -   
451," 82,220,000 "," 70,590,000 ", -   , -   ," 55,790,000 "," 44,150,000 ", -   , -   
452," 68,300,000 "," 56,990,000 "," 77,650,000 ", -   ," 47,510,000 "," 36,200,000 "," 56,680,000 ", -   
453," 57,430,000 "," 46,730,000 "," 66,200,000 ", -   ," 47,560,000 "," 36,860,000 "," 56,150,000 ", -   
454," 69,590,000 "," 55,400,000 "," 78,360,000 ", -   ," 55,570,000 "," 41,380,000 "," 64,220,000 ", -   
