ProductId,design_code,name,category,diameter,ring_size,base_thickness,base_width,prongs_height,status
1207,NCM3015,,Nhẫn cưới nam,,17,1.5,,,Active
1208,NCM3024,Love'Em,Nhẫn cưới nam,,15,1.4,,,Active
1209,NCM5007,,Nhẫn cưới nam,,18,1.5,,,Active
1210,NCM8001,,Nhẫn cưới nam,,16,1.5,,,Active
1211,NCM8002,,Nhẫn cưới nam,,14,1.2,,,Active
1212,NCM9001,,Nhẫn cưới nam,,16,1.3,,,Active
1213,NCM9002,,Nhẫn cưới nam,,20,1.2,,,Active
1214,NCM9005,,Nhẫn cưới nam,,17,1.3,,,Active
1215,NNA1401,,Nhẫn nam,,20.5,1.4,,,Active
1216,NNA2101,,Nhẫn nam,,20,1.3,,,Active
1217,NNA2102,,Nhẫn nam,,20,1.4,,,Inactive
1218,NNA2103,,Nhẫn nam,,20.5,1.4,,,Active
1219,NNA2104,,Nhẫn nam,,20,1.4,,,Active
1220,NNA2105,,Nhẫn nam,,20,1.3,,,Active
1221,NNA2106,Constantia,Nhẫn nam,,20,1.4,,,Active
1222,NNA2107,Sapientia,Nhẫn nam,,18,1.5,,,Active
1223,NNA2108,Fortitudo,Nhẫn nam,,18,1.7,,,Active
1224,NNA2201,,Nhẫn nam,,16,1.3,,,Active
1225,NNA2202,,Nhẫn nam,,20,1.4,,4,Active
1226,NNA2204,Calmitas,Nhẫn nam,,20,1.3,,,Active
1227,NNA2205,Prima,Nhẫn nam,,18,1.4,,,Active
1228,NNA2206,Decisio,Nhẫn nam,,18,1.5,,,Active
1229,NNA2207,Mens,Nhẫn nam,,18,1.5,,,Active
1230,NNA2301,,Nhẫn nam,,20,1.3,,,Active
1231,NNA2302,,Nhẫn nam,,19,1.3,,,Inactive
1232,NNA2303,,Nhẫn nam,,18,1.3,,,Active
1233,NNA2304,,Nhẫn nam,,16,1.3,,,Active
1234,NNA2305,,Nhẫn nam,,20,1.45,,,Active
1235,NNA2306,,Nhẫn nam,,20,1.45,,,Active
1236,NNA2307,,Nhẫn nam,,20,1.45,,,Active
1237,NNA2308,,Nhẫn nam,,20,1.45,,,Active
1238,NNA2309,,Nhẫn nam,,19,1.3,,,Active
1239,NNA2310,,Nhẫn nam,,20,1.35,,,Active
1240,NNA2311,,Nhẫn nam,,18,1.3,,,Inactive
1241,NNA2313,,Nhẫn nam,,20,1.3,,,Active
1242,NNA2315,Fides,Nhẫn nam,,18,1.4,,,Active
1243,NNA2316,Clementia,Nhẫn nam,,18,1.4,,4.25,Active
1244,NNA2317,Regius,Nhẫn nam,,20,1.4,,,Active
1245,NNA3101,,Nhẫn nam,,18,1.4,,6.1,Active
1246,NNA3102,,Nhẫn nam,,18,1.4,,6.85,Active
1247,NNA3103,,Nhẫn nam,,20,1.4,,5.6,Active
1248,NNA3104,,Nhẫn nam,,17,1.35,,4.25,Active
1249,NNA3105,,Nhẫn nam,,15.5,1.3,,6.3,Active
1250,NNA3106,,Nhẫn nam,,16,1.4,,5.8,Active
1251,NNA3107,,Nhẫn nam,,15,1.45,,6.25,Active
1252,NNA3108,,Nhẫn nam,,19,1.35,,5.85,Active
1253,NNA3109,,Nhẫn nam,,20,1.4,,5.7,Active
1254,NNA3110,,Nhẫn nam,,20,1.4,,5.6,Active
1255,NNA3111,,Nhẫn nam,,16,1.4,,5.7,Active
1256,NNA3112,,Nhẫn nam,,15,,,,Active
1257,NNA3114,,Nhẫn nam,,20,1.4,,5.9,Active
1258,NNA3115,,Nhẫn nam,,21,1.4,,6.15,Active
1259,NNA3116,,Nhẫn nam,,21,1.4,,4.15,Active
1260,NNA3117,,Nhẫn nam,,15,1.35,,5.5,Active
1261,NNA3118,,Nhẫn nam,,20,1.4,,5.9,Inactive
1262,NNA3119,,Nhẫn nam,,20,1.4,,4.45,Active
1263,NNA3120,,Nhẫn nam,,19,1.4,,7.2,Inactive
1264,NNA3121,,Nhẫn nam,,28,1.5,,8.28,Active
1265,NNA3122,,Nhẫn nam,,18,1.45,,5.5,Active
1266,NNA3123,,Nhẫn nam,,17,1.4,,6.1,Active
1267,NNA3201,,Nhẫn nam,,15,1.6,,4.35,Active
1268,NNA3202,,Nhẫn nam,,20,1.4,,5.5,Active
1269,NNA3203,,Nhẫn nam,,20,1.4,,6.2,Active
1270,NNA3204,,Nhẫn nam,,19,1.4,,4,Active
1271,NNA3401,,Nhẫn nam,,16,1.5,,7.1,Active
1272,NNA3402,,Nhẫn nam,,16,1.35,,4.65,Active
1273,NNA3403,,Nhẫn nam,,16,1.35,,4.2,Active
1274,NNA3404,,Nhẫn nam,,16,1.4,,7.35,Active
1275,NNA3405,,Nhẫn nam,,16,1.5,,6.35,Active
1276,NNA3406,,Nhẫn nam,,16,1.45,,5.5,Active
1277,NNA3407,,Nhẫn nam,,18,1.3,,4.9,Active
1278,NNA3408,,Nhẫn nam,,19,1.4,,7.7,Active
1279,NNA3501,,Nhẫn nam,,19,1.3,,4.45,Active
1280,NNA3801,,Nhẫn nam,,19,1.3,,5.55,Active
1281,NNA3802,,Nhẫn nam,,18,1.4,,5.9,Active
1282,NNA3803,,Nhẫn nam,,20,1.4,,5.25,Active
1283,NNA3901,,Nhẫn nam,,16,,,,Active
1284,NNA3902,,Nhẫn nam,,18,1.3,,6,Active
1285,NNA3903,,Nhẫn nam,,20,1.4,,6,Inactive
1286,NNA3904,,Nhẫn nam,,18,1.3,,,Active
1287,NNA3905,,Nhẫn nam,,19,1.4,,6,Active
1288,NNA3906,,Nhẫn nam,,18,1.3,,4.45,Active
1289,NNA3907,,Nhẫn nam,,18,1.4,,6.26,Active
1290,NNA3908,,Nhẫn nam,,21,1.3,,5.2,Active
1291,NNA3909,,Nhẫn nam,,18,1.4,,6.5,Inactive
1292,NNA3910,,Nhẫn nam,,18,1.4,,5.8,Active
1293,NNA3911,,Nhẫn nam,,20,1.4,,5.5,Active
1294,NNA3912,,Nhẫn nam,,20,1.4,,5,Active
1295,NNA3913,,Nhẫn nam,,18,1.4,,5.2,Active
1296,NNA3914,,Nhẫn nam,,18,1.4,,6,Active
1297,NNA3915,,Nhẫn nam,,18,1.4,,5.9,Inactive
1298,NNA3916,,Nhẫn nam,,19,1.4,,6.38,Active
1299,NNA4001,,Nhẫn nam,,17,1.4,,,Active
1300,NNA4101,,Nhẫn nam,,12,1.5,,4.5,Active
1301,NNA4102,,Nhẫn nam,,20,1.4,,5.3,Active
1302,NNA4104,,Nhẫn nam,,25,1.4,,5.8,Active
1303,NNA4105,,Nhẫn nam,,20,1.4,,4.65,Active
1304,NNA4106,,Nhẫn nam,,20,1.4,,4.3,Active
1305,NNA4107,,Nhẫn nam,,20,1.45,,5.6,Active
1306,NNA4108,,Nhẫn nam,,18,1.4,,5,Active
1307,NNA4109,,Nhẫn nam,,20,1.45,,4.7,Active
1308,NNA4110,,Nhẫn nam,,20,1.65,,5.3,Active
1309,NNA4111,,Nhẫn nam,,20,1.45,,,Active
1310,NNA4112,,Nhẫn nam,,20,1.45,,,Active
1311,NNA4113,,Nhẫn nam,,20,1.45,,,Active
1312,NNA4114,,Nhẫn nam,,20,1.5,,4.45,Active
1313,NNA4115,,Nhẫn nam,,20,1.45,,4.5,Active
1314,NNA4201,,Nhẫn nam,,19,1.45,,5.6,Active
1315,NNA4202,,Nhẫn nam,,20,1.45,,4,Active
1316,NNA4203,,Nhẫn nam,,20,1.45,,5.5,Active
1317,NNA4204,,Nhẫn nam,,20,1.45,,5.4,Active
1318,NNA4205,,Nhẫn nam,,20,1.45,,5.55,Active
1319,NNA4207,,Nhẫn nam,,20,1.4,,4.35,Active
1320,NNA4208,,Nhẫn nam,,20,,,,Active
1321,NNA4209,,Nhẫn nam,,20,1.4,,4.65,Active
1322,NNA4301,,Nhẫn nam,,20,1.45,,4.2,Active
1323,NNA4302,,Nhẫn nam,,20,1.4,,6.05,Active
1324,NNA4303,,Nhẫn nam,,20,1.45,,5.25,Active
1325,NNA4304,,Nhẫn nam,,19,1.35,,5.15,Active
1326,NNA4401,,Nhẫn nam,,18,1.4,,5.9,Active
1327,NNA8001,,Nhẫn nam,,20,2.4,,,Active
1328,NNA8002,,Nhẫn nam,,20,1.4,,,Active
1329,NNA8003,,Nhẫn nam,,16,2.45,,,Active
1330,NNA8004,,Nhẫn nam,,19,2.1,,,Active
1331,NNA8005,,Nhẫn nam,,20,1.9,,,Active
1332,NNA8006,,Nhẫn nam,,15,1.35,,5.75,Active
1333,NNA8007,,Nhẫn nam,,17,2.15,,,Active
1334,NNA8008,,Nhẫn nam,,17,1.4,,,Active
1335,NNA8009,,Nhẫn nam,,18,2.1,,,Active
1336,NNA8010,,Nhẫn nam,,18,1.8,,,Active
1337,NNA8011,,Nhẫn nam,,18,1.7,,,Active
1338,NNA8012,,Nhẫn nam,,18,,,,Active
1339,NNA8013,,Nhẫn nam,,17,1.5,,,Active
1340,NNA8014,,Nhẫn nam,,18,1.8,,,Active
1341,NNA8015,,Nhẫn nam,,20,2,,,Active
1342,NNA8016,,Nhẫn nam,,20,2.3,,,Active
1343,NNA8017,,Nhẫn nam,,20,1.7,,,Active
1344,NNA8018,,Nhẫn nam,,20,1.7,,,Active
1345,NNA8019,,Nhẫn nam,,23,2.4,,,Active
1346,NNA8020,,Nhẫn nam,,21,2.7,,,Active
1347,NNA8021,,Nhẫn nam,,17,2.4,,,Active
1348,NPT3107,,Nhẫn phong thủy,,18,,,,Inactive
1349,NPT3116,,Nhẫn phong thủy,,16,,,,Active
1350,NPT3119,,Nhẫn phong thủy,,20,,,,Active
1351,NPT3407,,Nhẫn phong thủy,,22,,,,Active
1352,NPT3801,,Nhẫn phong thủy,,16,,,,Active
1353,NPT3802,,Nhẫn phong thủy,,18,,,,Active
1354,NPT4207,,Nhẫn phong thủy,,20,,,,Active
1355,NPT4209,,Nhẫn phong thủy,,18,,,,Inactive
1356,NPT4304,,Nhẫn phong thủy,,18,,,,Active
1357,NPT4305,,Nhẫn phong thủy,,17.5,,,,Active
1358,NTT1201,,Nhẫn thời trang,,8,1.2,,,Active
1359,NTT1202,,Nhẫn thời trang,,8,1.2,,,Active
1360,NTT1203,,Nhẫn thời trang,,8,1.25,,,Active
1361,NTT1204,,Nhẫn thời trang,,10,1.4,,,Active
1362,NTT1205,,Nhẫn thời trang,,10,1.3,,,Active
1363,NTT1206,,Nhẫn thời trang,,11,1.2,,,Active
1364,NTT1207,,Nhẫn thời trang,,11,1.2,,,Inactive
1365,NTT1208,,Nhẫn thời trang,,10,1.3,,,Active
1366,NTT1801,,Nhẫn thời trang,,10,1.3,,,Active
1367,NTT1802,,Nhẫn thời trang,,10,1.3,,,Active
1368,NTT1803,,Nhẫn thời trang,,10,1.3,,,Inactive
1369,NTT1804,,Nhẫn thời trang,,10,1.2,,,Active
1370,NTT1805,,Nhẫn thời trang,,11,1.2,,,Active
1371,NTT1806,,Nhẫn thời trang,,11,1.2,,,Active
1372,NTT1901,,Nhẫn thời trang,,10,1.2,,,Active
1373,NTT5101,Xuân Đào,Nhẫn thời trang,,8.5,,,,Active
1374,NTT5102,Nút Thắt Tường An,Nhẫn thời trang,,9.5,,,,Active
1375,NTT5103,"Tường Vân "" Phúc """,Nhẫn thời trang,,11,,,,Active
1376,NTT5104,"Tường Vân "" Lộc """,Nhẫn thời trang,,11,,,,Active
1377,NTT5106,Mini Teddy Huggie,Nhẫn thời trang,,6.5,,,,Active
1378,NTT5107,Teddy Huggie,Nhẫn thời trang,,11,,,,Active
1379,NTT5108,Heart Candy,Nhẫn thời trang,,11,,,,Inactive
1380,NTT5109,Kim Tiền,Nhẫn thời trang,,11,,,,Active
1381,NTT5109,Kim Tiền,Nhẫn thời trang,,13,,,,Active
1382,NTT5109,Kim Tiền,Nhẫn thời trang,,16,,,,Active
1383,NTT5109,Kim Tiền,Nhẫn thời trang,,19,,,,Active
1384,NTT5110,Kim Tiền,Nhẫn thời trang,,11,,,,Active
1385,NTT5110,Kim Tiền,Nhẫn thời trang,,13,,,,Active
1386,NTT5110,Kim Tiền,Nhẫn thời trang,,16,,,,Active
1387,NTT5110,Kim Tiền,Nhẫn thời trang,,19,,,,Active
1388,NTT5111,Kim Tiền,Nhẫn thời trang,,11,,,,Active
1389,NTT5111,Kim Tiền,Nhẫn thời trang,,13,,,,Active
1390,NTT5111,Kim Tiền,Nhẫn thời trang,,16,,,,Active
1391,NTT5111,Kim Tiền,Nhẫn thời trang,,19,,,,Active
1392,NTT5112,Kim Tiền Chiêu Tài,Nhẫn thời trang,,,,,,Active
1393,NTT5113,Kim Tiền Chiêu An,Nhẫn thời trang,,,,,,Active
1394,VCO0001,,Others,,,,,,Active
1395,VCO0002,,Others,,,,,,Active
1396,VCO0003,,Others,,,,,,Active
1397,VCO0004,,Others,,,,,,Active
1398,VTA0001,,Vòng tay,,,,,,Active
1399,VTA0007,Cát Long,Vòng tay,,,,,,Active
1400,VTA0008,Khánh Phúc,Vòng tay,,,,,,Active
1401,VTA0009,Khánh Lộc,Vòng tay,,,,,,Active
1402,VTA0010,Kim Xà Chiêu Phúc,Vòng tay,,,,,,Active
1403,VTA0012,Tiểu Kim Xà Chiêu Phúc,Vòng tay,,,,,,Active
1404,VTA1101,,Vòng tay,,,,,,Active
1405,VTA1102,,Vòng tay,,,,,,Active
1406,VTA1103,,Vòng tay,,,,,,Active
1407,VTA1104,,Vòng tay,,,,,,Active
1408,VTA1105,,Vòng tay,,,,,,Active
1409,VTA1106,,Vòng tay,,,,,,Active
1410,VTA1108,,Vòng tay,,,,,,Active
1411,VTA1109,,Vòng tay,,,,,,Inactive
1412,VTA1110,,Vòng tay,,,,,,Active
1413,VTA1111,,Vòng tay,,,,,,Active
1414,VTA1112,,Vòng tay,,,,,,Active
1415,VTA1114,,Vòng tay,,,,,,Active
1416,VTA1116,,Vòng tay,,,,,,Active
1417,VTA1201,,Vòng tay,,,,,,Active
1418,VTA2002,,Vòng tay,51,,,,,Active
1419,VTA3101,,Vòng tay,,,,,,Active
1420,VTA3103,,Vòng tay,,,,,,Active
1421,VTA3104,,Vòng tay,,,,,,Active
1422,VTA3105,,Vòng tay,,,,,,Active
1423,VTA5102,,Vòng tay,,,,,,Active
1424,VTA5103,,Vòng tay,,,,,,Active
1425,VTA5104,Queen Anne'S Lace Bracelet,Vòng tay,,,,,,Active
1426,VTA5105,Plumeria Bracelet,Vòng tay,,,,,,Active
1427,VTA8102,,Vòng tay,,,,,,Active
1428,VTA8103,,Vòng tay,,,,,,Active
1429,VTA8104,,Vòng tay,,,,,,Active
1430,VTA8109,,Vòng tay,51.03,,,,,Active
1431,VTA8110,,Vòng tay,,,,,,Active
1432,VTA8111,,Vòng tay,,,,,,Active
1433,VTA8112,,Vòng tay,,,,,,Active
1434,VTA8118,Kim Tiền,Vòng tay,,,,,,Active
1435,VTA8118.2024,Kim Tiền,Vòng tay,,,,,,Active
1436,VTA9001,,Vòng tay,50,,,,,Active
1437,VTA9002,,Vòng tay,50,,,,,Active
1438,VTA9003,,Vòng tay,,,,,,Active
1439,VTA9004,,Vòng tay,,,,,,Active
1440,MDA8155,,Mặt dây,,,,,,Active
1441,NKC0022,,Nhẫn kim cương,,,,,,Active
1442,BTA8152,,Bông tai,,,,,,Active
1443,VTA1118,,Vòng tay,,,,,,Active
1444,BCF0012,,Nhẫn cưới nữ,,5.5,0.8,,,Active
1445,BCM0012,,Nhẫn cưới nam,,14,0.8,,,Active
1446,BCF1002,,Nhẫn cưới nữ,,11,0.8,,,Active
1447,BCM1002,,Nhẫn cưới nam,,18,0.8,,,Active
1448,BCF1042,,Nhẫn cưới nữ,,11,0.8,,,Active
1449,BCM1042,,Nhẫn cưới nam,,16,0.8,,,Active
1450,BCF2004,,Nhẫn cưới nữ,,11,0.8,,,Active
1451,BCM2004,,Nhẫn cưới nam,,16,0.8,,,Active
1452,BCF2009,,Nhẫn cưới nữ,,11,0.8,,,Active
1453,BCM2009,,Nhẫn cưới nam,,18,0.8,,,Active
1454,BCF2016,,Nhẫn cưới nữ,,10,0.8,,,Active
1455,BCM2016,,Nhẫn cưới nam,,14,0.8,,,Active
1456,BCF2023,,Nhẫn cưới nữ,,10,0.8,,,Active
1457,BCM2023,,Nhẫn cưới nam,,17,0.8,,,Active
1458,BCF2024,,Nhẫn cưới nữ,,10,0.8,,,Active
1459,BCM2024,,Nhẫn cưới nam,,19.5,0.8,,,Active
1460,BCF2031,,Nhẫn cưới nữ,,11,0.8,,,Active
1461,BCM2031,,Nhẫn cưới nam,,19,0.8,,,Active
1462,BCF2043,,Nhẫn cưới nữ,,11,0.8,,,Active
1463,BCM2043,,Nhẫn cưới nam,,18,0.8,,,Active
1464,BCF2054,,Nhẫn cưới nữ,,11,0.8,,,Active
1465,BCM2054,,Nhẫn cưới nam,,19,0.8,,,Active
1466,BCF2070,,Nhẫn cưới nữ,,11,0.8,,,Active
1467,BCM2070,,Nhẫn cưới nam,,19,0.8,,,Active
1468,BCF3002,,Nhẫn cưới nữ,,11,0.9,,3.3,Active
1469,BCM3002,,Nhẫn cưới nam,,15,0.9,,2.4,Active
1470,BCF3011,,Nhẫn cưới nữ,,11,,,,Active
1471,BCM3011,,Nhẫn cưới nam,,19,,,,Active
1472,BCF3024,,Nhẫn cưới nữ,,11,0.8,,,Active
1473,BCM3024,,Nhẫn cưới nam,,17,0.8,,,Active
1474,BNC0012,,Nhẫn cưới,,M.14-F.5.5,,,,Active
1475,BNC1002,,Nhẫn cưới,,M.18-F.11,,,,Active
1476,BNC1042,,Nhẫn cưới,,M.16-F.11,,,,Active
1477,BNC2004,,Nhẫn cưới,,M.16-F.11,,,,Active
1478,BNC2009,,Nhẫn cưới,,M.18-F.11,,,,Active
1479,BNC2016,,Nhẫn cưới,,M.14-F.10,,,,Active
1480,BNC2023,,Nhẫn cưới,,M.17-F.10,,,,Active
1481,BNC2024,,Nhẫn cưới,,M.19.5-F.10,,,,Active
1482,BNC2031,,Nhẫn cưới,,M.19-F.11,,,,Active
1483,BNC2043,,Nhẫn cưới,,M.18-F.11,,,,Active
1484,BNC2054,,Nhẫn cưới,,M.19-F.11,,,,Active
1485,BNC2070,,Nhẫn cưới,,M.19-F.11,,,,Active
1486,BNC3002,,Nhẫn cưới,,M.15-F.11,,,,Active
1487,BNC3011,,Nhẫn cưới,,M.19-F.11,,,,Active
1488,BNC3024,,Nhẫn cưới,,M.17-F.11,,,,Active
1489,BCF2002,,Nhẫn cưới,,11,0.8,,,Active
1490,BCM2002,,Nhẫn cưới,,19,0.8,,,Active
1491,BCF3005,,Nhẫn cưới,,11.5,0.8,,,Active
1492,BCM3005,,Nhẫn cưới,,19,0.8,,,Active
1493,BCF2007,,Nhẫn cưới,,11,0.8,,,Active
1494,BCM2007,,Nhẫn cưới,,18,0.8,,,Active
1495,BCF2008,,Nhẫn cưới,,11,0.8,,,Active
1496,BCM2008,,Nhẫn cưới,,18,0.8,,,Active
1497,BCF2055,,Nhẫn cưới,,11,0.8,,,Active
1498,BCM2055,,Nhẫn cưới,,19,0.8,,,Active
1499,BCF2022,,Nhẫn cưới,,11,,,,Active
1500,BCM2022,,Nhẫn cưới,,19,,,,Active
1501,BCF0001,,Nhẫn cưới,,11,0.8,,,Active
1502,BCM0001,,Nhẫn cưới,,19.5,0.8,,,Active
1503,BCF2010,,Nhẫn cưới,,11,0.8,,,Active
1504,BCM2010,,Nhẫn cưới,,19.5,0.8,,,Active
1505,BCF1003,,Nhẫn cưới,,11,0.8,,,Active
1506,BCM1003,,Nhẫn cưới,,19.5,0.8,,,Active
1507,BCF1015,,Nhẫn cưới,,11,0.8,,,Active
1508,BCM1015,,Nhẫn cưới,,19.5,0.8,,,Active
1509,BCF2003,,Nhẫn cưới,,11,0.8,,,Active
1510,BCM2003,,Nhẫn cưới,,19.5,0.8,,,Active
1511,BCF2005,,Nhẫn cưới,,11,0.8,,,Active
1512,BCM2005,,Nhẫn cưới,,19,0.8,,,Active
1513,BCF2012,,Nhẫn cưới,,11,0.8,,,Active
1514,BCM2012,,Nhẫn cưới,,18,0.8,,,Active
1515,BCF3007,,Nhẫn cưới,,11,0.8,,,Active
1516,BCM3007,,Nhẫn cưới,,18,0.8,,,Active
1517,BCF0006,,Nhẫn cưới,,9,0.9,,,Active
1518,BCM0006,,Nhẫn cưới,,18,0.9,,,Active
1519,BCF2013,,Nhẫn cưới,,10,0.8,,,Active
1520,BCM2013,,Nhẫn cưới,,18,0.8,,,Active
1521,BCF2014,,Nhẫn cưới,,11,0.8,,,Active
1522,BCM2014,,Nhẫn cưới,,18,0.8,,,Active
1523,BCF2015,,Nhẫn cưới,,11,0.8,,,Active
1524,BCM2015,,Nhẫn cưới,,18,0.8,,,Active
1525,BCF2018,,Nhẫn cưới,,11,0.8,,,Active
1526,BCM2018,,Nhẫn cưới,,18,0.8,,,Active
1527,BCF2019,,Nhẫn cưới,,11,0.8,,,Active
1528,BCM2019,,Nhẫn cưới,,18,0.8,,,Active
1529,BCF2020,,Nhẫn cưới,,11,0.8,,,Active
1530,BCM2020,,Nhẫn cưới,,18,0.8,,,Active
1531,BCF2025,,Nhẫn cưới,,11,0.8,,,Active
1532,BCM2025,,Nhẫn cưới,,18,0.8,,,Active
1533,BCF2017,,Nhẫn cưới,,11,0.8,,,Active
1534,BCM2017,,Nhẫn cưới,,18,0.8,,,Active
1535,BCF2066,,Nhẫn cưới,,12.5,1.3,,,Active
1536,BCM2066,,Nhẫn cưới,,20,1.4,,,Active
1537,BNC0001,,Nhẫn cưới,,M.19.5-F.11,,,,Active
1538,BNC1003,,Nhẫn cưới,,M.19.5-F.11,,,,Active
1539,BNC1015,,Nhẫn cưới,,M.19.5-F.11,,,,Active
1540,BNC2002,,Nhẫn cưới,,M.19-F.11,,,,Active
1541,BNC2003,,Nhẫn cưới,,M.19.5-F.11,,,,Active
1542,BNC2005,,Nhẫn cưới,,M.19-F.11,,,,Active
1543,BNC2007,,Nhẫn cưới,,M.18-F.11,,,,Active
1544,BNC2008,,Nhẫn cưới,,M.18-F.11,,,,Active
1545,BNC2022,,Nhẫn cưới,,M.19-F.11,,,,Active
1546,BNC2010,,Nhẫn cưới,,M.19.5-F.11,,,,Active
1547,BNC2055,,Nhẫn cưới,,M.19-F.11,,,,Active
1548,BNC3005,,Nhẫn cưới,,M.19-F.11.5,,,,Active
1549,BNC0006,,Nhẫn cưới,,M.18-F.9,,,,Active
1550,BNC2012,,Nhẫn cưới,,M.18-F.11,,,,Active
1551,BNC2013,,Nhẫn cưới,,M.18-F.10,,,,Active
1552,BNC2014,,Nhẫn cưới,,M.18-F.11,,,,Active
1553,BNC2015,,Nhẫn cưới,,M.18-F.11,,,,Active
1554,BNC2017,,Nhẫn cưới,,M.18-F.11,,,,Active
1555,BNC2018,,Nhẫn cưới,,M.18-F.11,,,,Active
1556,BNC2019,,Nhẫn cưới,,M.18-F.11,,,,Active
1557,BNC2020,,Nhẫn cưới,,M.18-F.11,,,,Active
1558,BNC2025,,Nhẫn cưới,,M.18-F.11,,,,Active
1559,BNC2066,,Nhẫn cưới,,M.20-F.12.5,,,,Active
1560,BNC3007,,Nhẫn cưới,,M.18-F.11,,,,Active
1561,DLN2101,,Nhẫn kim cương,,,,,,
1562,DLN1801,,Nhẫn kim cương,,,,,,
1563,DLN2501,,Nhẫn kim cương,,,,,,
1564,DLN2502,,Nhẫn kim cương,,,,,,
